ADA-Close,BTC-Close,ETC-Close,ETH-Close,LINK-Close,LTC-Close,TRX-Close,XRP-Close
0.073214,6274.580078,9.46356,196.727005,0.311278,53.551701,0.022738,0.419115
0.073103,6285.990234,9.48231,199.841003,0.318843,53.451801,0.023565,0.418878
0.071293,6290.930176,9.40812,195.714996,0.325284,52.187401,0.023622,0.403286
0.074789,6596.540039,9.77753,209.703995,0.339638,54.879601,0.025082,0.447316
0.075814,6596.109863,9.71457,210.119995,0.358845,54.068199,0.024358,0.470253
0.077408,6544.430176,9.80617,207.082993,0.376968,53.6721,0.024234,0.468197
0.075131,6476.709961,9.59396,203.352005,0.376913,52.526901,0.024271,0.457725
0.075836,6465.410156,9.59793,203.727005,0.361977,53.0201,0.024074,0.454178
0.076342,6489.189941,9.68825,205.429993,0.370766,53.362801,0.024157,0.459151
0.075873,6482.350098,9.64013,205.141998,0.371791,52.915798,0.024196,0.456694
0.075776,6487.160156,9.99823,204.044006,0.390431,52.203899,0.023811,0.453109
0.074743,6475.740234,9.79853,204.335999,0.437883,52.541302,0.023477,0.462058
0.074321,6495.839844,9.71807,203.852005,0.412075,52.514999,0.02348,0.457237
0.073859,6476.290039,9.64386,202.718994,0.437743,52.2346,0.023144,0.458052
0.073713,6474.75,9.63857,203.328995,0.432123,52.0989,0.023586,0.459288
0.072886,6480.379883,9.60512,204.210007,0.444364,51.931999,0.023274,0.456348
0.073166,6486.390137,9.6136,205.365997,0.440448,51.9375,0.023555,0.462406
0.069627,6332.629883,9.0755,197.246994,0.418148,49.0714,0.022185,0.441514
0.069647,6334.27002,9.00671,197.556,0.45041,49.239101,0.022191,0.444759
0.069705,6317.609863,8.98033,197.380997,0.506044,49.441502,0.022192,0.448382
0.070867,6377.779785,9.04668,198.871994,0.514022,50.2719,0.022575,0.455722
0.072584,6388.439941,9.14048,200.634995,0.500783,51.3307,0.02286,0.458685
0.071479,6361.259766,9.10949,200.186005,0.543031,50.9734,0.022701,0.455667
0.076229,6376.129883,9.36622,207.485992,0.503996,53.612499,0.023273,0.462691
0.076148,6419.660156,9.39943,209.091003,0.481368,53.546299,0.023745,0.497412
0.080952,6461.009766,9.87815,218.451996,0.484115,55.945099,0.024421,0.54908
0.078544,6530.140137,9.63749,217.182999,0.482141,54.1889,0.023774,0.535707
0.076493,6453.720215,9.43839,212.231003,0.497974,52.373402,0.023115,0.493508
0.074226,6385.620117,9.45473,210.074005,0.492477,51.896,0.023028,0.500668
0.075221,6409.220215,9.4615,212.533005,0.521143,52.401798,0.023023,0.506698
0.076481,6411.27002,9.26312,211.339996,0.509636,51.364899,0.022811,0.505913
0.076001,6371.27002,9.19434,210.417999,0.562799,50.648201,0.022471,0.517165
0.073603,6359.490234,9.08166,206.826004,0.581442,49.696602,0.021999,0.510112
0.064824,5738.350098,7.94781,181.397003,0.547843,43.610802,0.01936,0.474372
0.063543,5648.029785,7.72258,180.806,0.541633,43.948299,0.019076,0.481708
0.061151,5575.549805,7.45967,175.177002,0.512894,42.4589,0.018896,0.471609
0.060675,5554.330078,7.38562,174.001007,0.48512,41.928902,0.018809,0.491654
0.061916,5623.540039,7.44889,177.067001,0.524238,42.3279,0.018849,0.510473
0.052582,4871.490234,6.19797,149.175003,0.41129,36.641102,0.015803,0.478166
0.044777,4451.870117,5.50264,130.339005,0.341813,33.044201,0.013839,0.434726
0.04778,4602.169922,5.75206,136.701004,0.367507,34.670601,0.014726,0.447651
0.044255,4365.939941,5.34012,126.706001,0.342961,32.195099,0.013876,0.42608
0.043412,4347.109863,5.21256,123.295998,0.329343,32.159698,0.01367,0.407428
0.038458,3880.76001,4.7661,113.494003,0.284568,29.217699,0.012548,0.375336
0.037725,4009.969971,4.7647,116.449997,0.259428,30.8922,0.012373,0.374551
0.035806,3779.129883,4.31575,108.334999,0.283866,29.410999,0.011661,0.355451
0.036461,3820.719971,4.5317,110.010002,0.287584,31.0688,0.011855,0.360163
0.042021,4257.419922,4.98876,122.438004,0.33146,34.626598,0.014649,0.390557
0.041866,4278.84668,4.931714,117.542648,0.344782,33.797447,0.015695,0.379562
0.038916,4017.268555,4.601219,113.171417,0.322242,32.064762,0.01439,0.362455
0.041468,4214.671875,4.852973,118.635559,0.332692,34.340736,0.015184,0.372906
0.041672,4139.87793,5.152367,116.388901,0.315657,33.71315,0.014935,0.367627
0.038671,3894.130859,4.513352,108.925018,0.288482,31.072802,0.013868,0.348754
0.037699,3956.893799,4.40952,110.214188,0.287812,31.186125,0.014412,0.352231
0.034251,3753.994873,4.029115,102.475555,0.256613,29.295238,0.013952,0.338242
0.030798,3521.101807,3.516687,91.761055,0.222732,26.943661,0.012817,0.310936
0.029864,3419.937256,3.843947,93.294563,0.216468,25.272585,0.013225,0.301997
0.030678,3476.114746,3.859453,92.159637,0.228283,24.864017,0.013467,0.307269
0.031693,3614.234375,3.99561,95.142059,0.239791,25.947023,0.013625,0.31337
0.030203,3502.656006,3.911864,91.685654,0.219072,24.6178,0.013317,0.303766
0.029551,3424.588135,3.744005,88.945305,0.223391,23.802383,0.013291,0.301345
0.030609,3486.950195,3.905135,90.5933,0.226759,24.49383,0.013353,0.307323
0.02919,3313.677246,3.875795,86.539314,0.205696,23.668861,0.013058,0.300026
0.028358,3242.484863,3.720038,84.308296,0.202932,23.464331,0.012775,0.28879
0.028274,3236.761719,3.641354,84.440811,0.203357,23.782425,0.012784,0.285883
0.029103,3252.839111,3.639474,85.2621,0.206882,25.59721,0.013022,0.287929
0.032824,3545.864746,4.005391,95.133827,0.233422,29.26889,0.014221,0.328453
0.034735,3696.059082,4.202455,101.112457,0.270225,30.142157,0.014831,0.350162
0.034545,3745.950684,4.423794,101.268578,0.296346,29.682787,0.015665,0.351956
0.039401,4134.441406,4.792052,116.216873,0.338506,32.816872,0.017385,0.378199
0.040796,3896.543701,4.545229,109.496231,0.298483,30.796618,0.020021,0.35857
0.042009,4014.182617,4.696181,116.759499,0.311306,31.855911,0.020966,0.362308
0.04423,3998.980225,4.946076,130.765259,0.313261,33.459675,0.020911,0.37127
0.045716,4078.599121,5.159986,140.238007,0.307952,33.196667,0.02107,0.406799
0.041511,3815.490723,4.728089,129.844345,0.317662,31.134329,0.020008,0.380872
0.041198,3857.297607,5.531466,131.865631,0.307583,30.985901,0.020447,0.378693
0.036944,3654.833496,4.81659,116.575912,0.275171,28.294508,0.018488,0.341162
0.041862,3923.918701,5.280323,137.647018,0.298379,32.51083,0.020868,0.376852
0.041508,3820.408691,5.191345,138.018341,0.29997,31.565002,0.020004,0.367252
0.04328,3865.952637,5.308231,139.859451,0.298643,31.976517,0.019947,0.369581
0.041063,3742.700439,5.048046,133.368256,0.289444,30.468224,0.018826,0.352706
0.042547,3843.52002,5.227261,140.819412,0.299371,31.979931,0.019561,0.364771
0.045258,3943.409424,5.4387,155.047684,0.316489,33.433681,0.020222,0.375243
0.042682,3836.741211,5.094617,149.13501,0.365974,32.026699,0.020088,0.360224
0.043812,3857.717529,5.254148,154.58194,0.437175,32.404167,0.021492,0.356747
0.044701,3845.19458,5.136273,155.638596,0.395948,34.936867,0.022294,0.355275
0.049261,4076.632568,5.503687,157.746201,0.39701,39.298855,0.023005,0.368395
0.047996,4025.248291,4.915885,151.699219,0.376474,37.806274,0.023601,0.364347
0.048525,4030.8479,4.987912,150.359634,0.424198,39.479717,0.026336,0.365315
0.052169,4035.296387,4.982934,150.803116,0.401805,38.985535,0.028418,0.37089
0.044529,3678.924561,4.431997,128.625183,0.354604,33.866009,0.025847,0.332652
0.044147,3687.365479,4.485956,127.548325,0.444193,32.327629,0.025128,0.332904
0.043704,3661.301025,4.561171,125.96653,0.412244,32.384426,0.0235,0.3288
0.040241,3552.953125,4.243373,116.897804,0.444261,30.332897,0.02129,0.317863
0.044059,3706.052246,4.352188,129.068726,0.48566,32.358242,0.025671,0.333766
0.04281,3630.675293,4.208471,122.032715,0.518795,31.507069,0.024558,0.327179
0.044777,3655.006836,4.310122,123.547066,0.497374,31.823418,0.02518,0.329701
0.045318,3678.563965,4.523079,123.74192,0.483012,31.888651,0.025321,0.329353
0.044316,3657.839355,4.384914,121.010262,0.500732,31.311487,0.024801,0.324277
0.04575,3728.568359,4.401402,124.51902,0.49147,32.550724,0.024568,0.331001
0.043477,3601.013672,4.286461,119.474831,0.490123,31.176407,0.02387,0.321177
0.042937,3576.032471,4.302322,117.157852,0.503412,31.21287,0.02561,0.32079
0.043578,3604.577148,4.326846,118.747551,0.540335,31.684425,0.026385,0.319491
0.0429,3585.123047,4.303877,117.452606,0.509976,32.001957,0.026557,0.316492
0.043027,3600.865479,4.309439,117.362885,0.504242,32.776108,0.026909,0.317598
0.042691,3599.765869,4.352978,116.378342,0.479549,32.981812,0.026767,0.317165
0.042649,3602.460449,4.307116,116.488739,0.472149,33.150524,0.028659,0.314235
0.041168,3583.96582,4.253052,113.405289,0.433749,32.592834,0.029282,0.309439
0.038772,3470.450439,3.946241,106.589973,0.41349,31.199259,0.026888,0.294863
0.038251,3448.116943,3.918153,105.598213,0.455235,31.097111,0.027341,0.289558
0.039656,3486.181641,4.021851,108.907539,0.426929,31.930954,0.02729,0.320461
0.038374,3457.792725,3.953604,107.061012,0.38769,31.652176,0.02543,0.310036
0.038678,3487.945313,3.950758,107.609787,0.419263,32.82708,0.026271,0.308517
0.039317,3521.060791,4.003933,110.43026,0.414927,34.394829,0.026112,0.310912
0.038029,3464.013428,3.919903,107.492668,0.396142,33.439255,0.025442,0.302352
0.037857,3459.154053,3.892931,107.821602,0.394452,34.108627,0.027058,0.300198
0.037896,3466.357422,3.86903,107.44352,0.421776,34.256645,0.026178,0.299239
0.036663,3413.767822,3.759126,104.919289,0.39962,32.932987,0.025575,0.290727
0.036396,3399.47168,3.864886,104.535301,0.401474,33.22242,0.025702,0.291618
0.040751,3666.780273,4.155914,119.267746,0.436519,43.464722,0.0268,0.311683
0.041058,3671.203613,4.094496,119.430885,0.464334,44.790283,0.026265,0.311284
0.04283,3690.188232,4.173543,124.806488,0.452186,46.827408,0.025814,0.309909
0.041733,3648.430664,4.079972,121.298393,0.429451,43.182541,0.024727,0.302741
0.041751,3653.528564,4.086503,122.572289,0.425395,43.928642,0.024533,0.30519
0.041118,3632.070557,4.125669,122.553604,0.444044,41.997643,0.024209,0.304284
0.04054,3616.880859,4.128452,121.390205,0.428376,41.640549,0.023726,0.301909
0.0406,3620.810791,4.105525,122.100388,0.432969,42.699669,0.024056,0.301759
0.041026,3629.787598,4.092756,123.260216,0.440511,43.594761,0.023954,0.301703
0.041452,3673.836182,4.176216,133.598877,0.457499,43.928368,0.023818,0.30337
0.045605,3915.714355,4.407449,146.098373,0.474333,48.043175,0.024984,0.321568
0.046158,3947.094482,4.595442,145.346191,0.458156,47.864677,0.024993,0.323768
0.047551,3999.820557,4.701045,149.554337,0.46611,51.785965,0.025228,0.33288
0.044969,3954.118164,4.507195,146.130844,0.445463,49.1516,0.024804,0.321291
0.046163,4005.526611,4.722299,149.092453,0.452029,49.805733,0.025158,0.321904
0.048593,4142.526855,4.843279,158.795425,0.461889,51.680927,0.025455,0.33262
0.042456,3810.42749,4.195047,135.852661,0.41064,44.678593,0.023809,0.301443
0.044043,3882.696289,4.299788,139.822861,0.470638,46.213066,0.02445,0.32851
0.043304,3854.35791,4.328013,138.089676,0.437432,45.491131,0.024412,0.319477
0.04327,3851.047363,4.334064,136.125961,0.431479,45.581425,0.024131,0.313106
0.043123,3854.7854,4.278263,136.746246,0.427421,46.237255,0.023867,0.315078
0.043279,3859.58374,4.285974,136.443619,0.431785,47.48724,0.023726,0.317312
0.042838,3864.415039,4.281075,134.206955,0.427787,49.015366,0.022937,0.315126
0.042312,3847.175781,4.28432,132.24942,0.424169,48.380322,0.022723,0.312554
0.040602,3761.557129,4.16185,127.774124,0.407811,46.432034,0.022937,0.305133
0.043212,3896.375,4.31992,137.822388,0.432997,53.132458,0.023997,0.316507
0.042843,3903.942627,4.31313,138.789352,0.431821,55.784279,0.023431,0.317031
0.042944,3911.484375,4.390989,138.0345,0.455832,57.189034,0.023188,0.314766
0.042664,3901.131592,4.243503,135.127075,0.466202,56.099548,0.022564,0.310087
0.046728,3963.313721,4.301924,137.965332,0.477456,58.086891,0.022875,0.313826
0.045698,3951.599854,4.360704,136.758682,0.501768,57.181866,0.023071,0.313107
0.047633,3905.227295,4.261206,133.83403,0.46749,55.420216,0.022245,0.311065
0.047397,3909.15625,4.30146,134.442886,0.488552,56.997055,0.022399,0.310201
0.04659,3906.717285,4.271571,133.263077,0.48451,55.933186,0.022441,0.314098
0.048055,3924.369141,4.339027,133.711594,0.491097,56.584183,0.022648,0.312955
0.050077,3960.911133,4.433593,137.691788,0.490087,58.989258,0.023171,0.315052
0.051621,4048.72583,4.523926,142.398178,0.485599,61.844753,0.023374,0.320468
0.050207,4025.229004,4.464364,140.000549,0.483685,61.243778,0.02314,0.317612
0.050452,4032.507324,4.439532,139.374603,0.480714,60.264805,0.023003,0.31744
0.052594,4071.190186,4.65448,140.519196,0.485391,60.615566,0.023091,0.319281
0.053891,4087.476318,4.684371,140.686356,0.486086,60.846546,0.023081,0.31961
0.0529,4029.326904,4.803394,136.636063,0.461061,59.378326,0.022472,0.312718
0.058062,4023.968262,4.890974,137.181442,0.466446,59.824001,0.022749,0.311541
0.063781,4035.826416,4.894286,138.239868,0.463084,61.348614,0.024404,0.312359
0.061704,4022.168213,4.83511,136.986923,0.456405,60.223877,0.023366,0.308992
0.059025,3963.070557,4.726959,135.031021,0.476395,59.496738,0.022747,0.304055
0.06237,3985.080811,4.707087,135.460358,0.463601,59.343529,0.022629,0.30506
0.067595,4087.066162,4.857326,140.988159,0.499871,62.251431,0.023623,0.312465
0.065828,4069.107178,4.766913,139.416473,0.503459,61.170486,0.023382,0.309246
0.071289,4098.374512,4.866072,142.497421,0.499502,61.301613,0.023319,0.307929
0.071739,4106.660156,4.78622,142.092682,0.494278,60.621964,0.023292,0.310632
0.069746,4105.404297,4.823973,141.514099,0.507613,60.755398,0.023523,0.309229
0.07233,4158.183105,4.823291,141.830322,0.556138,60.677994,0.02434,0.312747
0.085467,4879.87793,5.455277,163.961746,0.584279,76.19326,0.026884,0.351499
0.090723,4973.021973,5.459138,161.458801,0.565453,84.921936,0.025944,0.342234
0.08737,4922.798828,5.356614,158.052536,0.54224,84.980904,0.025982,0.332513
0.091226,5036.681152,5.822169,165.514847,0.577468,88.677864,0.027239,0.361803
0.090289,5059.817383,5.99526,165.947205,0.57011,92.573418,0.02686,0.354405
0.090484,5198.896973,7.669719,174.531647,0.577119,92.31237,0.028895,0.359856
0.087009,5289.770996,7.201416,180.25882,0.568899,89.493042,0.030732,0.358234
0.083749,5204.958496,6.987161,176.114578,0.53468,86.786964,0.029954,0.349462
0.089964,5324.551758,7.045967,177.337479,0.520257,88.377739,0.030101,0.354792
0.083385,5064.487793,6.293353,165.497025,0.486123,79.677994,0.026714,0.330984
0.083463,5089.539063,6.370122,164.736328,0.49535,78.963959,0.026558,0.326346
0.083731,5096.586426,6.340872,164.513351,0.539208,78.221306,0.026317,0.326031
0.084643,5167.722168,6.441833,167.838516,0.52874,82.937523,0.027062,0.328809
0.082307,5067.108398,6.192436,161.574173,0.492214,79.054703,0.026491,0.320913
0.083783,5235.55957,6.30515,167.623444,0.503054,81.349281,0.027037,0.327218
0.083074,5251.937988,6.226719,166.95076,0.500259,79.327469,0.026775,0.335453
0.081775,5298.385742,6.337161,173.814026,0.524362,82.074875,0.026953,0.337065
0.0795,5303.8125,6.289603,173.708435,0.51427,82.569221,0.026559,0.331902
0.076506,5337.88623,6.246762,173.751266,0.515661,81.512497,0.026188,0.328476
0.074106,5314.53125,5.927187,170.046524,0.499498,77.331558,0.024985,0.322449
0.07804,5399.365234,5.940961,171.874664,0.496664,76.948074,0.025153,0.323934
0.074524,5572.362305,5.956247,171.4478,0.481483,74.845024,0.024467,0.321222
0.072645,5464.866699,5.601913,165.826096,0.478313,73.308945,0.023416,0.302318
0.069244,5210.515625,5.396578,154.459396,0.445506,71.248116,0.023,0.289384
0.069219,5279.348145,5.435779,156.347092,0.436926,73.115349,0.023892,0.298502
0.070196,5268.291016,5.501983,158.434937,0.441571,72.120903,0.023643,0.296741
0.068591,5285.13916,5.581898,157.295074,0.448218,69.726799,0.023592,0.297426
0.064631,5247.352539,5.56848,155.201996,0.433501,67.960381,0.022839,0.294289
0.070346,5350.726563,5.899628,162.166031,0.47317,74.280876,0.023971,0.309476
0.069014,5402.697266,5.838767,160.818344,0.476025,73.657768,0.023776,0.304696
0.068579,5505.283691,5.786555,162.122787,0.463421,73.777176,0.023652,0.303239
0.069858,5768.289551,6.07341,167.952408,0.512165,79.32653,0.024073,0.308222
0.06688,5831.16748,5.831927,164.026581,0.494995,78.063843,0.023418,0.304552
0.066146,5795.708496,5.737807,163.450699,0.506979,75.984367,0.023421,0.302342
0.06678,5746.807129,5.692517,172.653214,0.57812,74.982758,0.023874,0.302389
0.064036,5829.501465,5.665072,169.79866,0.544724,74.693001,0.023841,0.299684
0.064606,5982.45752,5.733888,170.948166,0.591537,74.620285,0.024637,0.300721
0.061691,6174.528809,5.568093,170.289307,0.639849,74.177139,0.023368,0.296509
0.063428,6378.849121,5.637077,173.142746,0.67146,77.166649,0.023613,0.300387
0.075171,7204.771484,6.07759,194.304337,0.678823,89.22226,0.025273,0.324543
0.070086,6972.371582,5.823905,187.325317,0.65799,84.565514,0.023754,0.310074
0.073072,7814.915039,6.088977,196.846283,0.646697,88.058235,0.024617,0.325475
0.084505,7994.416016,6.555623,217.148575,0.823082,91.620407,0.027521,0.409062
0.093951,8205.167969,7.584796,247.153061,0.845574,101.744568,0.031348,0.456005
0.088161,7884.90918,7.647676,264.01001,0.926125,95.585587,0.028857,0.419707
0.08326,7343.895508,7.220164,243.764587,0.887731,88.995232,0.02722,0.386193
0.079104,7271.208008,7.164676,234.59523,0.934154,86.700188,0.026823,0.372736
0.086996,8197.689453,7.843965,261.292206,0.99435,95.321198,0.029277,0.4177
0.084848,7978.309082,7.410465,251.86441,1.128938,91.493675,0.028509,0.398003
0.084617,7963.327637,7.457754,255.215881,1.185923,91.507751,0.028881,0.397603
0.077955,7680.066406,6.958095,244.698914,1.220044,88.210571,0.027262,0.376637
0.08069,7881.84668,7.066852,245.965668,1.344991,89.176773,0.027386,0.381204
0.080869,7987.371582,7.285616,249.484985,1.33696,99.90303,0.027998,0.384541
0.080502,8052.543945,7.301825,251.759872,1.129312,102.672318,0.028085,0.38704
0.086014,8673.21582,7.661638,267.069641,1.087065,111.418602,0.03143,0.408413
0.091695,8805.77832,8.194633,272.86264,1.211011,118.0326,0.035068,0.434168
0.092815,8719.961914,8.22006,271.768707,1.275389,114.93116,0.034695,0.446549
0.090867,8659.487305,8.176266,269.455688,1.182788,115.08123,0.033693,0.443713
0.08451,8319.472656,8.134445,255.858948,1.024751,108.795578,0.031353,0.422395
0.089441,8574.501953,8.658671,268.113556,1.02152,114.536957,0.033023,0.438574
0.090533,8564.016602,8.573451,265.391266,0.965132,112.61927,0.037408,0.430583
0.096578,8742.958008,9.515165,270.225525,1.012434,114.702835,0.038438,0.444785
0.088708,8208.995117,9.411114,252.607925,0.910969,107.468575,0.034116,0.425764
0.082486,7707.770996,8.212074,241.338791,0.88325,102.087822,0.034997,0.400667
0.083438,7824.231445,8.16626,247.05101,1.077118,103.849289,0.034246,0.402732
0.083472,7822.023438,7.979028,249.474335,1.119633,111.107224,0.03283,0.41954
0.085807,8043.951172,8.216002,250.930359,1.177613,117.374413,0.033861,0.42313
0.084213,7954.12793,8.461664,245.738098,1.15262,118.552032,0.032544,0.412411
0.07947,7688.077148,8.154365,233.0867,1.073253,115.132301,0.030086,0.388266
0.085537,8000.32959,8.295006,247.520126,1.191716,129.071442,0.03169,0.400427
0.087965,7927.714355,8.257887,245.78183,1.138305,136.029739,0.031293,0.394261
0.096525,8145.857422,8.555223,260.90329,1.142759,135.653748,0.033623,0.40176
0.089739,8230.923828,8.545003,256.168793,1.84792,131.351761,0.032621,0.400887
0.090619,8693.833008,8.540607,264.087463,1.676558,133.053268,0.032538,0.405921
0.091683,8838.375,8.601738,269.019318,1.721303,138.12709,0.03289,0.410419
0.092321,8994.488281,8.691532,269.223206,1.673432,137.122253,0.03301,0.427516
0.093557,9320.352539,8.808937,274.351105,1.971635,134.438095,0.03392,0.44808
0.089148,9081.762695,8.42862,265.051849,1.818537,135.158737,0.033114,0.428761
0.089979,9273.521484,8.538165,269.431793,1.838441,136.603195,0.033309,0.436817
0.087385,9527.160156,8.496682,271.695007,1.765551,135.479843,0.032727,0.429823
0.089562,10144.55664,8.720449,294.910278,1.702871,138.883759,0.033345,0.443188
0.094367,10701.69141,9.144467,309.38031,1.838553,141.903046,0.037327,0.474764
0.096644,10855.37109,9.27591,307.827789,1.801375,136.882172,0.037369,0.468291
0.097719,11011.10254,9.262026,310.424683,1.860334,135.532761,0.038375,0.470088
0.096357,11790.91699,9.252132,318.126312,2.189712,136.489395,0.038557,0.468229
0.09682,13016.23145,9.040408,336.753174,2.26156,131.265091,0.036482,0.467451
0.086449,11182.80664,7.652919,294.267639,2.267606,114.40477,0.032251,0.408754
0.089295,12407.33203,8.027227,311.226105,2.961826,120.150093,0.033943,0.427315
0.090422,11959.37109,8.273986,320.058899,3.703152,133.662781,0.035359,0.429378
0.082098,10817.15527,7.725702,290.695984,3.446889,122.249115,0.031939,0.396411
0.083822,10583.13477,7.763763,293.641113,3.591973,122.583717,0.032602,0.406862
0.081077,10801.67773,7.704987,291.596436,3.645436,119.243698,0.031945,0.400204
0.082998,11961.26953,7.871174,303.099976,3.533164,122.564117,0.033013,0.408532
0.077774,11215.4375,7.759289,284.523224,3.484891,119.976921,0.031404,0.388719
0.076532,10978.45996,7.84292,287.997528,3.622153,118.352509,0.031849,0.378964
0.077335,11208.55078,7.81419,287.547119,3.47688,117.823624,0.032047,0.389055
0.079964,11450.84668,7.930763,305.700562,3.314356,120.320877,0.034933,0.397047
0.080476,12285.95801,8.015713,313.251404,3.335758,123.285484,0.034502,0.401533
0.077993,12573.8125,7.905541,308.881012,3.112949,119.432816,0.034373,0.394168
0.07194,12156.5127,7.293155,290.002319,3.118319,108.500259,0.032103,0.363775
0.065199,11358.66211,6.63442,268.704041,2.82714,102.644302,0.027933,0.330335
0.069754,11815.98633,6.806734,276.276703,3.173851,105.300056,0.029586,0.344118
0.06677,11392.37891,6.628459,269.458801,3.170485,101.024796,0.028406,0.332179
0.059429,10256.05859,5.670497,227.578064,2.78738,89.770477,0.025332,0.306426
0.059537,10895.08984,5.790145,229.776001,2.728492,90.922974,0.025402,0.31531
0.052052,9477.641602,5.347034,199.188675,2.19765,79.499931,0.021202,0.296726
0.055239,9693.802734,5.701758,211.48497,2.379704,89.810722,0.022869,0.310613
0.058772,10666.48242,6.054785,226.566162,2.679091,101.085419,0.025805,0.323176
0.059787,10530.73242,5.872765,221.33342,2.608851,98.402657,0.028046,0.320605
0.062958,10767.13965,6.177305,229.119217,2.644641,100.60994,0.029157,0.333209
0.061203,10599.10547,6.262644,225.630768,2.550355,99.627586,0.029159,0.331309
0.059466,10343.10645,6.356906,217.560013,2.425729,95.417389,0.026619,0.322106
0.055812,9900.767578,6.037621,212.728516,2.370991,90.622627,0.024362,0.309926
0.059046,9811.925781,6.124433,217.046371,2.405396,94.309669,0.023926,0.315947
0.058664,9911.841797,6.019964,219.617996,2.384253,93.44632,0.023071,0.31481
0.062884,9870.303711,6.223389,219.629608,2.403562,94.305016,0.023243,0.32353
0.059871,9477.677734,5.930459,207.40831,2.25848,88.889023,0.021946,0.310528
0.059474,9552.860352,5.906333,211.186554,2.217729,89.769333,0.022331,0.312288
0.060393,9519.145508,5.939479,211.268051,2.140304,90.426422,0.022053,0.310658
0.059944,9607.423828,5.943092,210.522598,2.089139,90.566948,0.022177,0.31847
0.060152,10085.62793,6.056887,218.654144,2.196838,98.509575,0.022479,0.320909
0.058872,10399.66895,5.979512,217.808441,2.181257,99.179726,0.022253,0.317906
0.057412,10518.17481,5.882802,217.871567,2.399795,94.941292,0.021759,0.312394
0.057763,10821.72656,5.899529,222.490341,2.425479,94.580879,0.021929,0.316757
0.056271,10970.18457,6.122252,222.669724,2.497683,93.203781,0.022415,0.319842
0.05668,11805.65332,6.189004,234.215027,2.484375,96.834648,0.023088,0.323564
0.053369,11478.16895,5.856569,226.020645,2.46067,93.069717,0.021669,0.311326
0.051906,11941.96875,5.914026,226.391006,2.391855,90.912598,0.021676,0.311969
0.05197,11966.40723,5.989007,220.941864,2.289084,90.031609,0.021887,0.307661
0.047641,11862.93652,5.809371,210.488907,2.179155,84.439377,0.019789,0.297343
0.051981,11354.02441,5.662285,206.733536,2.322569,85.419479,0.020463,0.298721
0.054981,11523.5791,5.816359,216.092865,2.396836,89.75267,0.020716,0.301915
0.052938,11382.61621,5.788823,211.288071,2.379978,85.749229,0.020677,0.300322
0.052561,10895.83008,5.904086,208.709045,2.41308,84.406143,0.020325,0.296639
0.047,10051.7041,5.586301,186.607742,2.271148,76.064987,0.017704,0.263343
0.047519,10311.5459,5.658577,188.50206,2.412745,76.388977,0.017608,0.264882
0.046841,10374.33887,5.537134,185.440079,2.321893,74.920151,0.016968,0.261971
0.047393,10231.74414,5.465427,185.687683,2.39339,72.797722,0.016941,0.265721
0.050731,10345.81055,5.5801,194.49353,2.49964,76.269951,0.017833,0.282646
0.050298,10916.05371,5.559354,203.091934,2.505152,77.263191,0.018083,0.283328
0.049195,10763.23242,6.016513,196.565414,2.380463,75.196564,0.0176,0.275806
0.047113,10138.04981,6.128172,186.891632,2.216314,72.964951,0.01669,0.266261
0.04941,10131.05566,7.264044,191.332916,2.229581,73.598595,0.017538,0.270944
0.04979,10407.96484,7.151357,194.706207,2.253302,75.402817,0.018083,0.276545
0.050177,10159.96094,6.881122,191.289566,2.185192,73.463615,0.017801,0.272553
0.049439,10138.51758,7.151076,186.842392,2.085077,72.308144,0.017567,0.270088
0.049697,10370.82031,7.34949,188.929382,2.076848,73.857178,0.017717,0.270788
0.049839,10185.5,7.194519,187.516663,2.107181,72.836227,0.017611,0.269618
0.045825,9754.422852,6.47872,173.889969,1.900387,67.425545,0.016,0.25745
0.044697,9510.200195,5.952011,169.516739,1.783433,64.098053,0.015533,0.257045
0.044825,9598.173828,6.316104,168.834869,1.80638,64.332977,0.015606,0.256218
0.04499,9630.664063,6.292562,172.469788,1.790231,64.57605,0.01556,0.259204
0.044543,9757.970703,6.268647,171.629425,1.775217,66.144722,0.015625,0.258054
0.045362,10346.76074,6.680528,178.347351,1.833489,66.944954,0.015924,0.26082
0.046771,10623.54004,6.818072,179.499329,1.854688,69.129257,0.015949,0.263139
0.045517,10594.49316,6.781858,175.992889,1.785245,67.285629,0.015593,0.259905
0.044437,10575.5332,7.056777,174.217133,1.797884,65.395569,0.015009,0.256346
0.044415,10353.30273,6.717705,169.956177,1.731496,65.228203,0.014256,0.25234
0.046198,10517.25488,6.677872,178.262619,1.77696,69.038712,0.015434,0.260687
0.046719,10441.27637,6.659811,181.35553,1.830964,70.54937,0.01584,0.263084
0.046931,10334.97461,6.615399,181.14946,1.796893,70.192238,0.015742,0.259562
0.04651,10115.97559,6.528329,179.78717,1.80213,70.823395,0.015623,0.258671
0.04499,10178.37207,6.341709,178.725494,1.734827,69.922142,0.014955,0.255956
0.045452,10410.12695,6.216463,181.016098,1.707639,69.225075,0.014864,0.254811
0.045753,10360.54688,6.159151,181.109726,1.580933,68.988617,0.015516,0.255551
0.046524,10358.04883,6.249564,188.105515,1.565105,70.562302,0.015808,0.261167
0.046799,10347.71289,6.265083,189.789124,1.617525,70.315178,0.015592,0.261628
0.047071,10276.79395,6.223636,197.113174,1.581435,72.573112,0.01569,0.260952
