ADA-Open,ADA-High,ADA-Low,ADA-Close,ADA-Volume,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Volume,ETC-Open,ETC-High,ETC-Low,ETC-Close,ETC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Volume,LINK-Open,LINK-High,LINK-Low,LINK-Close,LINK-Volume,LTC-Open,LTC-High,LTC-Low,LTC-Close,LTC-Volume,TRX-Open,TRX-High,TRX-Low,TRX-Close,TRX-Volume,XRP-Open,XRP-High,XRP-Low,XRP-Close,XRP-Volume
0.035682,0.036982,0.034029,0.036461,17966300,3765.949951,3862.959961,3661.01001,3820.719971,5998720000,4.30446,4.62054,4.20545,4.5317,152596000,107.913002,111.842003,102.452003,110.010002,2320010000,0.283613,0.307023,0.268116,0.287584,4308920,29.409599,31.349199,28.8193,31.0688,486621000,0.011669,0.011971,0.01127,0.011855,55086700,0.353977,0.367645,0.342991,0.360163,600169000
0.03651,0.044108,0.03651,0.042021,47624500,3822.469971,4385.899902,3822.469971,4257.419922,7280280000,4.5334,5.12397,4.52468,4.98876,236086000,110.197998,126.047997,110.197998,122.438004,2673470000,0.28831,0.350208,0.285821,0.33146,3667720,31.116899,35.978298,30.971201,34.626598,573550000,0.011846,0.015679,0.011846,0.014649,144929000,0.360313,0.401583,0.360313,0.390557,774818000
0.042269,0.044518,0.039716,0.041866,39544072,4269.004395,4413.020508,4145.765137,4278.84668,6503347767,5.007404,5.07761,4.78921,4.931714,229957883,122.72155,123.229721,115.297691,117.542648,2196099151,0.331753,0.384418,0.315004,0.344782,4077698,34.71944,35.538494,33.223019,33.797447,476701013,0.014697,0.016886,0.01443,0.015695,179257157,0.391862,0.392465,0.373789,0.379562,629900577
0.041984,0.042309,0.037721,0.038916,28861639,4289.088867,4322.976563,3942.822021,4017.268555,6048016717,4.91397,4.99929,4.518158,4.601219,212580092,117.728096,119.423767,111.744965,113.171417,2020748396,0.344778,0.38826,0.311531,0.322242,4213313,33.799175,34.25259,31.432522,32.064762,431153649,0.015779,0.015779,0.013567,0.01439,109408268,0.380538,0.381019,0.355205,0.362455,512041152
0.038991,0.042521,0.038157,0.041468,19314340,4024.464355,4309.377441,3969.710693,4214.671875,5375314093,4.610381,4.959844,4.494751,4.852973,182630934,113.397758,120.841454,111.619125,118.635559,2131475768,0.322805,0.344942,0.315273,0.332692,2359405,32.130596,35.15485,31.505257,34.340736,428286157,0.014453,0.015528,0.013957,0.015184,87112118,0.362557,0.377056,0.357083,0.372906,397266566
0.04135,0.043286,0.04069,0.041672,23206023,4200.733398,4301.519531,4110.978516,4139.87793,5262697895,4.84367,5.31702,4.819791,5.152367,185846834,118.26815,120.56205,116.092041,116.388901,1856199149,0.332233,0.344589,0.315039,0.315657,1143867,34.262409,35.137863,33.43261,33.71315,407318732,0.015157,0.015544,0.014743,0.014935,62667776,0.372162,0.378392,0.365732,0.367627,335732170
0.041874,0.041884,0.038027,0.038671,21282053,4147.32373,4155.979492,3840.446289,3894.130859,5089570994,5.171238,5.187401,4.496899,4.513352,190323995,116.378761,116.619064,107.415657,108.925018,1772756193,0.317583,0.318396,0.28405,0.288482,1617950,33.810291,33.810291,30.49416,31.072802,431873524,0.014959,0.014972,0.013607,0.013868,73121095,0.368598,0.368598,0.346975,0.348754,392651603
0.038557,0.039842,0.037387,0.037699,23563420,3886.294922,4075.627686,3832.75,3956.893799,5028069239,4.50657,4.758556,4.382302,4.40952,193022630,108.803162,113.142914,107.402718,110.214188,1748116495,0.287593,0.310187,0.284313,0.287812,1994609,31.005577,32.149879,30.393677,31.186125,398521610,0.013835,0.015252,0.013537,0.014412,77358762,0.348534,0.361431,0.342528,0.352231,445334425
0.037659,0.037714,0.034251,0.034251,26250706,3958.894775,3969.535889,3753.994873,3753.994873,5302481574,4.433094,4.487687,4.026145,4.029115,146132326,110.335518,110.59861,102.475555,102.475555,1990157607,0.285659,0.292989,0.256613,0.256613,1554730,31.215851,31.386568,29.277233,29.295238,392132740,0.014439,0.01471,0.013952,0.013952,69577290,0.352353,0.353309,0.338242,0.338242,400526135
0.034318,0.035501,0.030798,0.030798,27195357,3754.074463,3874.966064,3521.101807,3521.101807,5878333109,4.035113,4.200945,3.498965,3.516687,167476883,102.450592,104.103493,91.761055,91.761055,2310716932,0.256743,0.270216,0.222732,0.222732,2461190,29.248985,30.408764,26.91877,26.943661,451241301,0.013938,0.014498,0.012817,0.012817,82841981,0.337083,0.342495,0.31036,0.310936,517551018
0.030797,0.030797,0.027393,0.029864,31750703,3512.590332,3512.590332,3280.22876,3419.937256,6835615448,3.524206,3.981365,3.320603,3.843947,257953590,91.649834,96.089844,83.469719,93.294563,2554304530,0.22221,0.223212,0.196705,0.216468,2270701,26.907946,26.907946,22.997705,25.272585,519622321,0.012833,0.0134,0.012318,0.013225,97661557,0.310837,0.311059,0.291351,0.301997,667331347
0.029812,0.031807,0.028867,0.030678,19987029,3421.9104,3506.043457,3350.650635,3476.114746,5305024497,3.831884,3.987765,3.60866,3.859453,172036529,93.41008,97.059883,86.825668,92.159637,1855759401,0.216476,0.244318,0.21193,0.228283,2173231,25.128456,26.627741,23.6269,24.864017,504751040,0.013241,0.013762,0.012889,0.013467,69080665,0.30244,0.318185,0.297232,0.307269,463529471
0.030643,0.032515,0.030227,0.031693,16588924,3473.227539,3685.305664,3469.094238,3614.234375,4947372847,3.849,4.244986,3.845398,3.99561,124556605,92.035431,98.900032,91.031281,95.142059,1875567180,0.227884,0.246241,0.219745,0.239791,1430497,24.803595,26.913271,24.803595,25.947023,471979152,0.013416,0.013991,0.013333,0.013625,58390962,0.306451,0.320144,0.304666,0.31337,430122747
0.031653,0.032068,0.029806,0.030203,12553718,3612.046387,3647.33252,3470.144531,3502.656006,5020968740,3.982534,4.133382,3.829055,3.911864,103578969,94.992172,96.257301,90.654251,91.685654,1756437577,0.239682,0.242904,0.215351,0.219072,815587,25.911686,26.125834,24.502552,24.6178,423653343,0.013608,0.013775,0.013132,0.013317,58353052,0.313485,0.31621,0.3006,0.303766,386627711
0.030117,0.030434,0.028915,0.029551,10444631,3497.554688,3513.185059,3392.25,3424.588135,4696765188,3.902281,4.1349,3.723028,3.744005,110590535,91.578934,92.782326,87.688408,88.945305,1707497898,0.219478,0.225838,0.211127,0.223391,923276,24.600491,24.952085,23.510136,23.802383,386533569,0.013292,0.013474,0.013089,0.013291,67716703,0.3031,0.310343,0.298095,0.301345,394872461
0.029439,0.031115,0.029305,0.030609,11071814,3421.458252,3534.228516,3413.481445,3486.950195,4139364829,3.728991,3.973451,3.700618,3.905135,90010557,88.610703,92.240555,88.263557,90.5933,1533050103,0.221575,0.241433,0.22133,0.226759,1357029,23.795937,25.250565,23.71084,24.49383,367818943,0.013291,0.013649,0.013231,0.013353,65379207,0.300671,0.31115,0.300671,0.307323,370325300
0.030635,0.030722,0.029029,0.02919,11234575,3487.879395,3489.739502,3298.13208,3313.677246,4343372456,3.909371,3.946987,3.76578,3.875795,103018928,90.655228,91.111603,85.518311,86.539314,1754475622,0.226988,0.228285,0.20194,0.205696,1188210,24.530657,24.659683,23.607573,23.668861,328942983,0.013336,0.013465,0.012987,0.013058,84620147,0.30766,0.3078,0.298118,0.300026,303413883
0.029235,0.029557,0.027912,0.028358,9205271,3311.751953,3329.555908,3206.542236,3242.484863,4372763663,3.862946,3.862946,3.636113,3.720038,97721744,86.630356,87.144943,83.226479,84.308296,1651491877,0.205921,0.210268,0.199043,0.202932,1356092,23.646481,23.754459,22.824781,23.464331,318851820,0.013055,0.013176,0.012609,0.012775,57158874,0.299972,0.30015,0.285112,0.28879,320266797
0.028395,0.028568,0.027791,0.028274,8387951,3243.997559,3275.37793,3191.303467,3236.761719,3551763561,3.732471,3.739196,3.548469,3.641354,77444858,84.279694,85.342743,82.829887,84.440811,1496176898,0.203787,0.207093,0.199322,0.203357,1292231,23.462881,24.116274,23.340948,23.782425,291476162,0.012789,0.01293,0.012591,0.012784,40979880,0.288699,0.291372,0.282523,0.285883,277696890
0.028203,0.029697,0.028188,0.029103,10366601,3236.274658,3305.753174,3233.819824,3252.839111,3744248994,3.630804,3.785178,3.619482,3.639474,74065191,84.469406,87.568123,84.469406,85.2621,1565817037,0.203568,0.219491,0.203279,0.206882,1719297,23.787989,26.725233,23.777025,25.59721,424549776,0.012783,0.013331,0.012752,0.013022,50617473,0.285911,0.294169,0.28589,0.287929,316135928
0.029175,0.03385,0.029099,0.032824,37555983,3253.123047,3597.917969,3253.123047,3545.864746,5409247918,3.630285,4.123174,3.630285,4.005391,111966937,85.382111,96.805054,85.382111,95.133827,2101453024,0.204694,0.237725,0.204425,0.233422,2037677,25.682781,30.403738,25.682781,29.26889,613385969,0.013035,0.014543,0.013021,0.014221,76507902,0.288101,0.336501,0.286942,0.328453,639336585
0.03282,0.034912,0.032167,0.034735,78783798,3544.761475,3701.349365,3487.169189,3696.059082,5911325473,4.001589,4.213642,3.895939,4.202455,112062954,95.10804,101.320236,92.968521,101.112457,2277514076,0.233623,0.271144,0.228102,0.270225,3884847,29.266506,30.142157,28.253374,30.142157,492064386,0.014215,0.014855,0.013919,0.014831,85124713,0.329022,0.350162,0.325291,0.350162,753758217
0.034863,0.038265,0.034491,0.034545,43168563,3706.824951,3949.322998,3687.22998,3745.950684,6810689119,4.233007,4.763039,4.181038,4.423794,151584656,101.683846,108.549057,100.69146,101.268578,2456482115,0.272329,0.312698,0.26493,0.296346,5660320,30.327751,31.769341,29.449499,29.682787,505439992,0.014903,0.017552,0.014882,0.015665,154903029,0.35506,0.39333,0.348201,0.351956,1041279272
0.034212,0.039886,0.034026,0.039401,43040801,3742.195068,4191.228516,3728.974609,4134.441406,8927129279,4.42263,4.962584,4.400948,4.792052,189562996,101.090439,117.170128,100.639961,116.216873,3063842618,0.295162,0.345179,0.29281,0.338506,9490875,29.604042,33.258156,29.410448,32.816872,796645103,0.015529,0.017531,0.015493,0.017385,153780391,0.347361,0.388974,0.347056,0.378199,1006287680
0.039079,0.04551,0.038632,0.040796,93581789,4133.703613,4198.429688,3850.946289,3896.543701,7206015706,4.786013,4.874231,4.535523,4.545229,149205559,115.835403,119.094162,107.584793,109.496231,2632539990,0.340056,0.341128,0.292681,0.298483,4301773,32.732635,34.283398,30.296894,30.796618,546504526,0.017323,0.022546,0.017164,0.020021,297256276,0.376756,0.384089,0.354035,0.35857,724747471
0.040658,0.042156,0.038613,0.042009,31227246,3898.08374,4014.182617,3855.739014,4014.182617,5605823233,4.541004,4.7017,4.367977,4.696181,116468770,109.45594,116.759499,107.503166,116.759499,2338772939,0.298164,0.311306,0.286961,0.311306,3110687,30.82662,31.855911,30.334074,31.855911,419546205,0.020031,0.021392,0.01869,0.020966,205134523,0.358885,0.362968,0.34987,0.362308,487175830
0.042203,0.044855,0.041819,0.04423,40656190,4020.994629,4085.723633,3976.405762,3998.980225,6151275490,4.705075,4.999632,4.679511,4.946076,152610338,117.273895,133.075302,117.273895,130.765259,3579715061,0.313058,0.320195,0.301084,0.313261,2828792,31.992167,34.147011,31.802282,33.459675,554317219,0.021036,0.022,0.020621,0.020911,137162934,0.363045,0.381476,0.361807,0.37127,634162707
0.044286,0.049282,0.044286,0.045716,57936798,4000.331787,4271.79248,4000.331787,4078.599121,7240968501,4.942611,5.540634,4.942611,5.159986,192486916,130.641663,157.668701,130.641663,140.238007,4370343387,0.314183,0.331237,0.300437,0.307952,3333646,33.473583,36.558315,33.196667,33.196667,535897387,0.020908,0.023671,0.020689,0.02107,189212251,0.372398,0.448477,0.372398,0.406799,1688430313
0.045675,0.045675,0.039243,0.041511,38493644,4081.030518,4089.561523,3760.020508,3815.490723,6158207293,5.148963,5.148963,4.537133,4.728089,170618977,140.997589,140.997589,125.113289,129.844345,3298280609,0.308042,0.321722,0.288652,0.317662,4949793,33.401596,33.401596,30.452274,31.134329,508836253,0.021057,0.021057,0.018724,0.020008,134753602,0.408439,0.408439,0.369362,0.380872,955306080
0.041603,0.043035,0.039076,0.041198,27218409,3819.666748,3893.359619,3769.86377,3857.297607,5326547918,4.739344,5.549739,4.718078,5.531466,209148907,129.888824,136.677246,126.292908,131.865631,2720469126,0.316293,0.318841,0.296311,0.307583,4251937,31.093464,32.204876,29.746025,30.985901,464721770,0.020011,0.02092,0.019593,0.020447,126978263,0.379991,0.391334,0.363441,0.378693,690588635
0.041225,0.04169,0.036548,0.036944,22969395,3854.688477,3874.416992,3645.448486,3654.833496,5130222366,5.523684,5.729752,4.735159,4.81659,249141104,131.923584,132.677063,115.650101,116.575912,2612804378,0.30672,0.310779,0.27316,0.275171,3696029,30.962173,31.363218,28.131933,28.294508,442100051,0.020437,0.020527,0.018393,0.018488,101383039,0.379106,0.379608,0.336282,0.341162,575821047
0.037017,0.042634,0.036501,0.041862,26948333,3653.131836,3956.135986,3642.63208,3923.918701,5631554348,4.814878,5.453968,4.72622,5.280323,182310818,116.898201,137.647018,115.69313,137.647018,3130201009,0.281154,0.301622,0.257564,0.298379,3236126,28.300598,33.359837,28.300598,32.51083,486919645,0.018512,0.021018,0.018147,0.020868,125947733,0.341807,0.379416,0.339139,0.376852,765420103
0.041873,0.04394,0.04121,0.041508,30992034,3932.491699,3963.758789,3820.408691,3820.408691,4991655917,5.317892,5.451288,5.157823,5.191345,137872770,138.468781,147.034332,134.570175,138.018341,3169029972,0.298933,0.318848,0.290561,0.29997,2630385,32.558426,33.338654,31.52054,31.565002,390868406,0.020889,0.021028,0.020004,0.020004,97614433,0.378346,0.383937,0.36708,0.367252,617892297
0.041597,0.043665,0.040842,0.04328,27767174,3822.384766,3901.908936,3797.219238,3865.952637,4770578575,5.202068,5.366944,5.133753,5.308231,118057574,137.627457,140.689087,133.98233,139.859451,2660086834,0.299537,0.314664,0.29508,0.298643,1852488,31.423141,32.378098,31.167883,31.976517,405650440,0.020046,0.020442,0.019709,0.019947,71517430,0.365248,0.371147,0.362264,0.369581,486955034
0.043232,0.043364,0.040493,0.041063,19280457,3866.839111,3868.74292,3725.867432,3742.700439,4661840806,5.321897,5.321897,4.983227,5.048046,99735815,140.031067,140.181152,132.519394,133.368256,2358360234,0.299919,0.302193,0.285003,0.289444,1427065,31.977234,32.000603,30.164322,30.468224,367746437,0.019973,0.020001,0.018826,0.018826,65808388,0.371051,0.373793,0.350787,0.352706,501793515
0.040984,0.042547,0.040308,0.042547,14962902,3746.713379,3850.913818,3707.231201,3843.52002,4324200990,5.049648,5.227311,5.012406,5.227261,101629380,133.418152,141.397507,132.650711,140.819412,2258709868,0.289458,0.30198,0.289407,0.299371,1522529,30.458393,32.097584,30.26428,31.979931,379429124,0.018892,0.019653,0.018746,0.019561,72033016,0.352512,0.364771,0.350402,0.364771,449347622
0.042568,0.045563,0.041982,0.045258,24151526,3849.216309,3947.981201,3817.409424,3943.409424,5244856836,5.319499,5.473482,5.220483,5.4387,121887313,141.519516,156.929138,140.650955,155.047684,3328240369,0.30077,0.318269,0.297464,0.316489,1637715,32.021229,33.793324,31.765974,33.433681,414331918,0.019594,0.020386,0.019248,0.020222,94380030,0.365675,0.378021,0.359574,0.375243,543216669
0.045106,0.045259,0.042535,0.042682,21126963,3931.048584,3935.685059,3826.2229,3836.741211,4530215219,5.433833,5.440777,5.061598,5.094617,105163400,155.196045,155.863052,147.198364,149.13501,2676164880,0.31653,0.372249,0.315525,0.365974,10890273,33.353573,33.420704,31.59248,32.026699,345068249,0.020162,0.020823,0.019766,0.020088,110250991,0.374505,0.374505,0.357675,0.360224,438873803
0.042629,0.044092,0.042477,0.043812,16024029,3832.040039,3865.93457,3783.85376,3857.717529,4847965467,5.088991,5.271679,5.053772,5.254148,115827900,148.912888,156.878983,147.907104,154.58194,3126192535,0.368733,0.450038,0.367064,0.437175,24652793,32.016525,33.02335,31.437557,32.404167,391010579,0.020035,0.021817,0.019854,0.021492,157943636,0.359753,0.364642,0.352785,0.356747,450633876
0.043659,0.04557,0.04335,0.044701,25100965,3851.973877,3904.903076,3836.900146,3845.19458,5137609824,5.249225,5.282467,5.130011,5.136273,106525711,154.337418,160.82489,154.337418,155.638596,3338211928,0.439706,0.443555,0.387636,0.395948,13064911,32.345547,36.14344,32.344795,34.936867,640607603,0.021401,0.023469,0.021401,0.022294,213153344,0.356347,0.361069,0.353987,0.355275,452090239
0.044709,0.049637,0.044709,0.049261,51366407,3836.519043,4093.297363,3826.513184,4076.632568,5597027440,5.127678,5.503687,5.099578,5.503687,132701649,155.80423,159.371445,152.085922,157.746201,3231294371,0.396251,0.402905,0.373846,0.39701,7628848,34.847218,39.959141,34.784061,39.298855,809493170,0.022323,0.023599,0.021861,0.023005,151845152,0.35475,0.36966,0.352589,0.368395,492558794
0.049266,0.050744,0.047579,0.047996,45688431,4078.584961,4092.613525,4020.894043,4025.248291,5228625637,5.503091,5.507325,4.906648,4.915885,144351122,157.809494,158.450424,151.150726,151.699219,2712108388,0.397072,0.409975,0.371402,0.376474,5182374,39.279751,39.64756,37.613743,37.806274,586891613,0.023054,0.024112,0.022799,0.023601,150320431,0.368854,0.37791,0.363387,0.364347,499028522
0.04814,0.050021,0.046749,0.048525,34626383,4028.472168,4109.020996,3996.955322,4030.8479,5306593305,4.919729,5.119438,4.856351,4.987912,146348077,151.967545,153.625778,148.66954,150.359634,2459808140,0.377736,0.424596,0.365395,0.424198,6481963,37.918991,40.950657,37.918991,39.479717,643946959,0.023717,0.026664,0.023184,0.026336,320028399,0.36442,0.370992,0.360734,0.365315,499493490
0.048567,0.05274,0.048533,0.052169,55364234,4031.552002,4068.403564,4022.662842,4035.296387,5115905225,4.991425,5.097869,4.968949,4.982934,110333470,150.554688,153.622253,150.288376,150.803116,2369241197,0.428384,0.435931,0.401065,0.401805,8182734,39.446453,40.278614,38.902725,38.985535,504601883,0.026374,0.029723,0.025755,0.028418,313368064,0.365886,0.373522,0.364756,0.37089,455908708
0.052049,0.054636,0.042756,0.044529,91162431,4034.411377,4064.06665,3659.174561,3678.924561,6874143796,4.982232,5.05895,4.275929,4.431997,141589286,150.843506,152.14827,126.529373,128.625183,3397734456,0.400968,0.406695,0.34656,0.354604,5524822,38.987137,39.524033,33.03175,33.866009,701124437,0.028544,0.034225,0.024559,0.025847,972801039,0.371464,0.381949,0.327159,0.332652,839535352
0.044322,0.045157,0.042749,0.044147,35963011,3674.015381,3713.881836,3653.069824,3687.365479,5538712865,4.428895,4.575306,4.411891,4.485956,126990517,127.813965,130.165939,125.244942,127.548325,2667585234,0.354977,0.46385,0.353391,0.444193,14491941,33.683475,34.098728,32.046043,32.327629,628980637,0.025751,0.027885,0.024872,0.025128,377913706,0.331284,0.337726,0.327914,0.332904,501054509
0.044154,0.04463,0.043099,0.043704,18224445,3686.973145,3698.978271,3653.810791,3661.301025,4778170883,4.480474,4.750603,4.459841,4.561171,123170899,127.528084,128.666122,125.446754,125.96653,2212109224,0.444803,0.469002,0.407561,0.412244,15375000,32.456207,32.938995,32.030506,32.384426,491524393,0.025097,0.025116,0.023137,0.0235,228910149,0.333004,0.336381,0.328033,0.3288,376386863
0.043812,0.043812,0.039807,0.040241,21758341,3658.868164,3674.76001,3544.927246,3552.953125,4681302466,4.557948,4.592952,4.194261,4.243373,119300252,125.907227,126.267876,116.085968,116.897804,2268263944,0.410553,0.451917,0.381357,0.444261,9558626,32.395824,33.138565,30.127712,30.332897,564244096,0.023524,0.023619,0.02108,0.02129,170493613,0.328662,0.333596,0.317098,0.317863,452358902
0.040249,0.044484,0.040204,0.044059,30269131,3557.311035,3727.836182,3552.285156,3706.052246,5651384490,4.252487,4.450429,4.235875,4.352188,107429405,116.979095,130.856735,116.96756,129.068726,2798085735,0.441589,0.498074,0.424715,0.48566,17594771,30.378098,32.733948,30.310152,32.358242,593098938,0.021304,0.025933,0.021151,0.025671,447035751,0.318354,0.337942,0.318354,0.333766,545540174
0.044157,0.044385,0.042045,0.04281,24504027,3704.216309,3720.15332,3619.949219,3630.675293,5537192302,4.350512,4.398635,4.136743,4.208471,113889722,129.172684,130.743561,120.311523,122.032715,2735449164,0.487361,0.557111,0.465549,0.518795,26829916,32.384205,32.706947,31.079927,31.507069,527294088,0.026131,0.026489,0.023915,0.024558,269270597,0.333912,0.3365,0.324011,0.327179,429283720
0.042768,0.045247,0.042514,0.044777,35481507,3631.509766,3685.7771,3624.67334,3655.006836,5394457145,4.211447,4.378437,4.207882,4.310122,124052759,121.809242,127.118248,121.441414,123.547066,2746469340,0.520065,0.541322,0.482514,0.497374,18011677,31.438589,32.246391,31.268059,31.823418,539347966,0.024481,0.025353,0.024141,0.02518,172007503,0.326946,0.334796,0.326174,0.329701,438731638
0.044868,0.046222,0.044024,0.045318,38222964,3651.871094,3680.135986,3621.960938,3678.563965,5464420383,4.319052,4.524835,4.288832,4.523079,138597579,123.57354,124.270721,120.817032,123.74192,2594091285,0.495978,0.498681,0.473998,0.483012,11096121,31.850113,31.946886,30.676147,31.888651,609389197,0.025165,0.02605,0.024286,0.025321,193853594,0.32969,0.330162,0.32574,0.329353,433446502
0.045308,0.045308,0.043957,0.044316,18937100,3677.990479,3682.52002,3637.080811,3657.839355,5002961727,4.512472,4.512472,4.300986,4.384914,127610385,123.654655,123.84169,120.241898,121.010262,2305389800,0.482481,0.507996,0.469729,0.500732,8659548,31.91345,31.940603,30.95557,31.311487,566482194,0.025296,0.025632,0.024781,0.024801,138895643,0.329196,0.329494,0.321856,0.324277,376280714
0.044275,0.046441,0.043984,0.04575,23657402,3652.37793,3758.533447,3652.37793,3728.568359,5955691380,4.395513,4.575594,4.383542,4.401402,143016607,121.614426,125.904228,121.161034,124.51902,3048261797,0.500851,0.500851,0.475322,0.49147,7015260,31.480209,33.112358,31.368427,32.550724,585789957,0.02477,0.025043,0.023797,0.024568,149301842,0.325702,0.333749,0.324911,0.331001,420070097
0.045674,0.045981,0.042552,0.043477,26755022,3725.446045,3743.387939,3583.019531,3601.013672,5582489560,4.387504,4.465536,4.251464,4.286461,146017540,124.632401,125.070389,118.702324,119.474831,2964108269,0.490917,0.49729,0.471904,0.490123,7018434,32.490044,33.354145,30.935497,31.176407,584024741,0.024545,0.024755,0.023395,0.02387,130983395,0.33122,0.332147,0.317609,0.321177,407205881
0.043541,0.043671,0.042534,0.042937,16583935,3600.372803,3608.84082,3558.537109,3576.032471,5004347059,4.288725,4.355204,4.254943,4.302322,128824699,119.636459,119.715439,116.15744,117.157852,2421720343,0.490262,0.524284,0.476899,0.503412,9503123,31.188656,31.389185,30.956667,31.21287,531048792,0.023862,0.025635,0.023703,0.02561,230873327,0.321179,0.322593,0.317439,0.32079,363940431
0.042889,0.04408,0.041876,0.043578,22963399,3575.081299,3620.746582,3539.721436,3604.577148,5313623556,4.278795,4.348227,4.215975,4.326846,129965929,117.110756,119.664345,114.676682,118.747551,2552507405,0.50198,0.565396,0.50198,0.540335,13998683,31.213305,32.019772,30.324675,31.684425,589374367,0.025568,0.02671,0.025331,0.026385,247836124,0.321078,0.321078,0.313455,0.319491,434125854
0.043548,0.044112,0.042695,0.0429,15241102,3605.557129,3623.067871,3565.313965,3585.123047,5433755649,4.322202,4.371966,4.301536,4.303877,143324316,118.713814,119.422798,116.376648,117.452606,2556952198,0.540244,0.55163,0.507175,0.509976,10344545,31.669024,32.386166,31.558426,32.001957,613521888,0.026342,0.027278,0.025861,0.026557,263548455,0.319566,0.320303,0.314923,0.316492,375671478
0.042937,0.043487,0.042537,0.043027,12440167,3584.500244,3616.087402,3569.092773,3600.865479,5262869046,4.314175,4.33609,4.242385,4.309439,120565684,117.462784,118.032104,116.006798,117.362885,2520843420,0.509978,0.511099,0.47908,0.504242,8538515,32.042973,33.042126,31.427628,32.776108,614405338,0.026491,0.027219,0.026204,0.026909,171347507,0.316416,0.318896,0.314433,0.317598,344960253
0.043097,0.043248,0.042454,0.042691,12663796,3607.390381,3612.927734,3575.597412,3599.765869,5265847539,4.321244,4.392138,4.275875,4.352978,134448462,117.594955,117.802994,115.830154,116.378342,2606881898,0.50869,0.51851,0.477191,0.479549,8985719,32.820435,33.209595,32.273338,32.981812,661476020,0.02699,0.027104,0.026541,0.026767,207081806,0.317859,0.319069,0.313824,0.317165,360076505
0.042687,0.043539,0.042533,0.042649,13550564,3599.715332,3654.933105,3593.345947,3602.460449,5098183235,4.353377,4.393134,4.30099,4.307116,116034521,116.373528,118.084114,115.980576,116.488739,2412181169,0.479245,0.491413,0.468378,0.472149,5982204,32.96796,33.950012,32.866627,33.150524,694481467,0.026758,0.029019,0.02658,0.028659,287822262,0.31726,0.319326,0.314235,0.314235,346413648
0.042666,0.04268,0.040897,0.041168,20835107,3604.687256,3612.671387,3567.24585,3583.96582,5570752966,4.313498,4.346347,4.213847,4.253052,128215641,116.510315,116.68541,113.405289,113.405289,2775888287,0.469769,0.469769,0.430183,0.433749,10244607,33.081963,33.345749,32.080502,32.592834,678149673,0.028721,0.030687,0.028338,0.029282,395857213,0.314854,0.315266,0.308366,0.309439,362599965
0.041137,0.041318,0.037283,0.038772,30041137,3584.283203,3586.750977,3439.23291,3470.450439,6908930483,4.249942,4.268482,3.839002,3.946241,152797683,113.285233,113.688232,103.336464,106.589973,3366895505,0.43414,0.43465,0.35793,0.41349,13461911,32.517124,32.716747,30.523111,31.199259,812860294,0.029248,0.029254,0.02577,0.026888,470040284,0.30936,0.309878,0.286563,0.294863,584796818
0.038713,0.03942,0.037044,0.038251,19526240,3468.870117,3476.06543,3400.819824,3448.116943,5897159493,3.954873,4.006533,3.869157,3.918153,151481276,106.721954,107.165787,103.999229,105.598213,2900418606,0.413458,0.462636,0.412659,0.455235,18998440,31.235544,31.457535,30.437248,31.097111,707842400,0.027003,0.027851,0.026183,0.027341,284671372,0.29506,0.296216,0.285888,0.289558,454631055
0.038177,0.040075,0.037798,0.039656,26151501,3443.896973,3495.174805,3429.387939,3486.181641,5955112627,3.911197,4.071266,3.889113,4.021851,165889423,105.407204,109.45298,104.843796,108.907539,2874370355,0.453444,0.453444,0.421108,0.426929,8965899,31.066559,32.089375,30.863518,31.930954,694822148,0.027318,0.028125,0.026973,0.02729,263325496,0.289425,0.324064,0.287915,0.320461,753787392
0.039699,0.040287,0.037953,0.038374,22222102,3485.40918,3504.804932,3447.915771,3457.792725,5831198271,4.02181,4.073943,3.918707,3.953604,162458828,108.900772,110.458359,106.525352,107.061012,2828796031,0.429458,0.440094,0.386335,0.38769,7507124,31.890856,32.437298,31.39546,31.652176,654137406,0.027313,0.027562,0.02543,0.02543,288020365,0.320704,0.333835,0.305866,0.310036,780304474
0.038441,0.039136,0.037117,0.038678,18778624,3460.547119,3501.954102,3431.591553,3487.945313,5422926707,3.962847,3.99348,3.888545,3.950758,164662002,107.147682,108.63871,105.046501,107.609787,2541271519,0.387798,0.428248,0.383756,0.419263,5696881,31.719522,33.449444,31.127136,32.82708,825977656,0.025325,0.026639,0.024284,0.026271,266911186,0.310839,0.311895,0.299399,0.308517,564486615
0.038598,0.039317,0.038222,0.039317,12312317,3484.625977,3523.287354,3467.574707,3521.060791,5071623601,3.942807,4.003933,3.918247,4.003933,208180743,107.466415,110.653877,106.764015,110.43026,2385157838,0.418132,0.431468,0.40194,0.414927,4128147,32.817982,34.557167,32.728092,34.394829,829064166,0.026232,0.026377,0.02573,0.026112,189382943,0.308326,0.311578,0.305231,0.310912,429425320
0.039259,0.039411,0.037812,0.038029,12940762,3516.139648,3521.388184,3447.924316,3464.013428,5043937584,4.006283,4.011652,3.885816,3.919903,156280488,110.490318,110.827354,106.563988,107.492668,2519334757,0.416137,0.416226,0.391219,0.396142,3856282,34.43121,34.568447,33.117676,33.439255,820461891,0.026108,0.02614,0.025296,0.025442,174803441,0.310429,0.311238,0.29937,0.302352,438357004
